"YEAR","AE","AR","AT","AU","AZ","BD","BE","BG","BP_FSU","BP_OME","BP_TAF","BP_TEU","BP_TME","BP_TNA","BP_TSCA","BR","BY","CA","CH","CL","CN","CO","CY","CZ","DE","DK","DZ","EC","EE","EG","ES","FI","FR","GB","GR","HK","HR","HU","ID","IE","IL","IN","IQ","IR","IS","IT","JP","KW","KZ","LT","LU","LV","MA","MK","MX","MY","NL","NO","NZ","OM","PE","PL","PT","QA","RO","RU","SA","SE","SI","SK","TM","TR","TT","UA","US","UZ","VE","ZA"
2006,539.451,473.852,290.507,936.217,96.101,80.629,684.874,105.181,"na",745.732,2918.995,16597.817,6721.591,24970.643,5459.465,2152.243,175.908,2275.137,266.019,293.49,7431.533,236.513,56.048,206.831,2609.169,189.148,257.553,179.654,29.255,601.232,1591.898,223.381,1942.248,1813.428,434.324,303.069,93.163,168.302,1243.945,191.022,247.717,2736.682,506.757,1800.99,17.926,1791.108,5173.695,377.632,221.014,57.959,61.439,32.963,201.113,16.429,2008.086,659.772,979.266,229.172,152.419,91.852,146.538,529.944,301.885,137.452,213.959,2762.37,2274.007,364.172,55.605,71.8,105.337,681.3,37.703,308.33,20687.419,103.015,667.515,527.556
2007,576.15,527.753,275.661,934.637,91.071,76.211,699.931,102.806,"na",776.687,3039.815,16355.896,6970.235,25111.372,5742.398,2308.349,161.975,2342.115,240.664,377.103,7808.216,234.339,57.065,205.085,2380.416,190.575,285.981,182.749,31.299,641.573,1613.458,225.801,1911.418,1752.324,435.448,321.947,95.408,168.403,1317.755,194.957,262.039,2940.783,489.688,1837.726,17.654,1740.34,5013.446,382.992,240.615,58.378,59.849,35.54,211.19,17.532,2088.874,701.166,1031.088,237.475,153.541,90.103,153.325,548.462,307.028,148.207,218.233,2780.191,2406.642,363.092,54.979,76.449,111.146,695.344,42.515,308.094,20680.384,94.331,640.006,539.222
2008,602.799,540.092,273.698,944.157,74.327,77.115,730.511,102.276,"na",794.647,3201.478,16226.895,7385.488,23868.242,6031.864,2481.276,158.842,2297.392,255.528,389.933,7941.197,250.553,58.34,208.72,2502.101,187.003,308.662,188.074,29.748,685.63,1557.65,223.408,1889.152,1719.792,414.22,291.635,90.912,163.684,1286.518,187.226,254.328,3076.934,480.56,1925.211,16.323,1661.35,4846.589,405.829,240.435,62.789,60.017,34.856,231.08,17.33,2080.437,672.288,976.648,227.61,154.272,122.568,172.359,567.117,291.271,177.457,216.176,2860.947,2622.086,356.221,63.392,82.135,113.596,685.553,45.141,298.929,19490.414,92.628,715.947,510.918
2009,602.81,532.223,263.82,950.238,72.564,72.321,653.739,91.704,"na",774.075,3324.821,15536.521,7724.371,22966.919,6006.133,2497.933,182.133,2174.2,259.829,383.492,8278.447,232.031,57.422,204.362,2408.756,169.354,326.525,190.667,26.778,724.658,1472.701,211.795,1822.304,1645.738,398.428,331.593,88.935,153.543,1316.615,166.384,232.302,3236.729,535.777,1919.023,15.182,1562.796,4389.699,454.975,198.136,53.638,56.291,31.639,234.497,16.966,2021.321,678.572,945.152,237.298,147.591,119.011,177.502,566.624,272.815,172.843,195.318,2774.65,2913.555,328.643,55.88,78.568,106.229,709.164,43.523,282.373,18771.397,88.737,726.232,506.509
2010,653.877,593.686,276.089,956.674,72.198,80.418,678.166,81.349,"na",715.846,3482.284,15418.279,7972.935,23526.192,6333.691,2716.314,150.373,2306.325,241.717,342.639,9435.962,258.344,55.786,194.65,2444.853,171.264,326.948,220.42,27.973,765.814,1446.232,221.925,1762.825,1623.315,369.208,359.063,76.338,146.14,1411.344,158.435,240.62,3319.236,570.064,1790.718,14.553,1532.217,4441.852,470.127,210.536,55.076,58.916,35.425,258.093,17.963,2039.739,689.21,963.777,235.0,150.487,135.464,188.624,594.321,271.427,190.576,184.189,2877.821,3205.641,330.812,54.269,81.668,117.922,693.644,45.034,267.206,19180.129,75.627,725.091,540.952
2011,733.227,608.779,261.807,1000.735,88.599,103.681,637.219,79.491,"na",697.964,3387.631,14974.524,8271.034,23328.694,6570.289,2838.676,174.613,2381.476,234.5,371.01,9796.162,276.738,55.342,193.197,2368.729,169.282,349.472,226.117,27.134,720.199,1377.587,204.368,1730.187,1590.119,347.896,360.848,72.568,139.136,1588.958,144.046,254.34,3488.024,629.223,1825.649,14.336,1475.469,4441.861,444.665,242.698,53.353,60.159,32.65,274.596,17.908,2065.144,725.269,971.268,239.045,149.911,146.136,208.064,591.959,254.704,245.718,191.02,3073.755,3294.112,312.692,53.98,80.918,124.634,672.767,42.245,278.078,18882.074,70.962,737.1,544.397
2012,771.805,635.631,258.936,1025.051,92.054,109.766,621.915,81.567,"na",647.51,3569.189,14442.761,8595.154,22915.135,6742.069,2915.067,210.8,2341.92,238.003,375.605,10230.181,296.631,51.776,191.61,2355.777,158.472,369.841,232.976,31.116,746.943,1290.843,193.461,1676.387,1533.32,311.936,344.298,65.661,129.145,1640.217,135.755,294.857,3685.093,665.761,1849.292,14.142,1345.843,4701.649,490.886,245.049,54.599,57.931,32.66,276.828,17.23,2082.999,758.566,925.656,235.46,148.436,157.325,212.943,571.272,229.804,256.698,191.118,3119.341,3461.02,311.432,52.653,74.184,129.389,703.599,40.429,267.411,18490.216,63.489,791.643,556.407
2013,849.122,682.955,263.877,1034.089,100.753,106.732,636.363,75.894,"na",622.155,3724.117,14262.74,8870.499,23378.764,6986.709,3124.284,144.973,2383.475,249.11,362.476,10734.432,297.983,46.355,183.596,2408.071,158.014,387.406,247.419,30.653,755.914,1194.935,191.323,1664.497,1517.952,294.997,351.869,63.791,129.254,1663.049,137.825,246.657,3727.085,716.041,2011.21,14.838,1259.571,4516.018,508.404,260.447,53.25,57.085,33.293,279.74,17.204,2034.163,803.172,898.32,243.229,150.857,178.242,226.637,538.358,238.813,287.366,174.076,3134.926,3451.302,308.798,49.845,74.947,137.37,756.966,45.452,257.18,18961.126,60.1,781.72,571.714
2014,878.482,673.055,260.343,1045.618,99.297,115.757,634.753,81.604,"na",631.689,3784.863,14049.076,9032.393,23464.766,7058.05,3242.347,164.528,2399.457,224.18,353.086,11208.851,316.45,45.686,194.925,2347.811,158.971,400.606,260.372,29.046,805.878,1191.125,182.927,1616.401,1517.678,293.859,335.892,66.089,143.672,1680.676,136.815,211.567,3848.754,681.287,1952.768,15.528,1184.1,4302.948,446.041,261.89,52.588,55.042,33.648,268.701,17.135,1959.695,801.032,866.385,232.437,153.877,184.681,224.715,538.625,238.377,293.162,187.098,3300.875,3752.717,311.297,49.057,70.912,143.278,776.548,41.796,220.606,19105.614,56.635,719.502,568.593
2015,948.968,695.785,261.511,1030.317,99.53,124.706,665.919,91.927,"na",569.276,3877.215,14413.48,9029.5,23818.231,7021.287,3181.116,139.408,2348.033,227.568,355.473,11985.723,329.902,46.679,189.236,2339.803,161.256,422.541,254.213,28.713,832.841,1237.194,202.646,1615.372,1560.75,305.86,367.51,68.466,152.929,1564.32,142.455,224.788,4163.927,686.988,1766.139,17.243,1221.714,4150.6,456.491,284.216,57.101,54.147,35.287,267.794,18.316,1939.289,789.445,834.766,237.382,159.916,185.612,239.136,559.346,244.168,315.908,190.803,3161.685,3875.331,300.194,48.564,76.839,144.601,915.424,45.935,194.275,19530.91,57.301,636.509,591.804
2016,1002.636,687.263,265.949,1041.394,97.765,130.807,670.445,92.196,"na",523.461,3950.241,14695.732,9160.648,24065.056,6810.796,3012.658,135.86,2400.636,215.626,375.738,12301.67,339.136,50.719,175.198,2378.128,164.804,411.494,239.759,28.45,854.077,1279.767,210.542,1600.171,1592.408,312.319,380.077,68.234,153.887,1579.965,148.191,228.146,4559.746,758.047,1722.385,17.582,1227.669,4030.662,452.821,301.788,61.31,53.862,36.64,274.636,19.262,1977.187,799.212,850.893,221.295,163.006,191.384,253.555,606.109,244.613,343.13,202.173,3193.234,3938.637,318.892,51.764,79.204,151.855,972.396,44.777,203.839,19687.232,69.719,539.113,576.972
2017,1007.012,670.475,268.489,1078.767,92.124,146.03,661.223,99.85,"na",519.59,4047.14,14980.498,9290.049,24218.567,6794.114,3016.601,134.852,2428.306,222.438,382.509,12798.571,344.206,51.772,204.001,2447.312,164.552,411.155,237.151,28.693,815.654,1293.241,203.005,1615.392,1597.548,314.352,427.349,66.108,166.698,1651.668,148.905,247.369,4690.282,791.112,1815.582,17.681,1247.083,3988.152,449.42,310.558,61.65,57.245,38.305,282.351,19.289,1910.41,802.948,847.782,223.266,174.935,188.818,258.629,658.66,255.903,353.616,203.45,3223.94,3917.531,319.699,51.189,87.543,155.385,1006.622,44.018,206.14,19879.852,70.96,504.537,580.187
